Date,KO,PEP
2020-01-02,45.432716369628906,112.1124038696289
2020-01-03,45.18484878540039,111.95558166503906
2020-01-06,45.16831970214844,112.38479614257812
2020-01-07,44.821327209472656,110.61835479736328
2020-01-08,44.90394592285156,111.1878890991211
2020-01-09,45.72188186645508,111.26216888427734
2020-01-10,45.87885284423828,111.04757690429688
2020-01-13,46.37458419799805,112.69845581054688
2020-01-14,46.26716995239258,112.96261596679688
2020-01-15,46.84551239013672,114.90240478515625
2020-01-16,46.94465255737305,115.24088287353516
2020-01-17,47.043792724609375,116.60283660888672
2020-01-21,47.233821868896484,117.09811401367188
2020-01-22,47.597347259521484,118.35279846191406
2020-01-23,47.779109954833984,118.57563781738281
2020-01-24,47.655181884765625,117.97306060791016
2020-01-27,47.48994827270508,117.32923126220703
2020-01-28,47.10162353515625,117.57687377929688
2020-01-29,47.10162353515625,116.99078369140625
2020-01-30,48.630104064941406,118.7242202758789
2020-01-31,48.250057220458984,117.23015594482422
2020-02-03,48.398765563964844,117.63465881347656
2020-02-04,48.61357498168945,118.22071838378906
2020-02-05,48.621829986572266,119.11221313476562
2020-02-06,48.73750686645508,119.1369400024414
2020-02-07,48.90274429321289,119.99539947509766
2020-02-10,49.36542510986328,120.23483276367188
2020-02-11,49.23322677612305,120.58149719238281
2020-02-12,49.08450698852539,120.58149719238281
2020-02-13,49.24974822998047,120.90340423583984
2020-02-14,49.530662536621094,121.33263397216797
2020-02-18,49.18365478515625,120.18528747558594
2020-02-19,49.3819465637207,120.12750244140625
2020-02-20,49.340641021728516,119.82207489013672
2020-02-21,49.67936706542969,120.39167785644531
2020-02-24,48.45659255981445,117.74195861816406
2020-02-25,47.770851135253906,116.47079467773438
2020-02-26,47.589088439941406,117.1971664428711
2020-02-27,45.383140563964844,112.56636810302734
2020-02-28,44.19340896606445,108.98395538330078
2020-03-02,46.20106506347656,113.56519317626953
2020-03-03,46.31674575805664,111.91424560546875
2020-03-04,48.6796760559082,117.53559112548828
2020-03-05,46.87856674194336,114.76414489746094
2020-03-06,45.65577697753906,114.06609344482422
2020-03-09,42.846710205078125,108.16582489013672
2020-03-10,44.333866119384766,111.47330474853516
2020-03-11,43.13587951660156,107.82512664794922
2020-03-12,38.96356964111328,95.85005950927734
2020-03-13,40.3970947265625,105.91373443603516
