Date,KO,PEP,Spread_Diff,Z,Signal
2024-05-07,59.494895935058594,165.65365600585938,-106.15876007080078,-1.1469640396932481,
2024-05-08,59.71342086791992,165.08602905273438,-105.37260818481445,-1.088610886302369,
2024-05-09,59.74192810058594,165.69085693359375,-105.94892883300781,-1.1313890412439738,
2024-05-10,60.10296249389648,167.30068969726562,-107.19772720336914,-1.2240827358835893,
2024-05-13,60.40699768066406,168.33358764648438,-107.92658996582031,-1.2781835290462897,
2024-05-14,59.950950622558594,167.37513732910156,-107.42418670654297,-1.2408919891094405,
2024-05-15,59.97945022583008,166.99365234375,-107.01420211791992,-1.2104603460462153,
2024-05-16,60.15997314453125,170.3900604248047,-110.23008728027344,-1.4491636341911358,
2024-05-17,59.88443756103515,169.53396606445312,-109.64952850341797,-1.406070898598745,
2024-05-20,59.4473991394043,167.78457641601562,-108.33717727661133,-1.3086599099518408,
2024-05-21,59.77043151855469,168.5010986328125,-108.73066711425781,-1.337867208520017,
2024-05-22,59.855934143066406,169.44091796875,-109.5849838256836,-1.4012799853572488,
2024-05-23,58.99135208129883,166.81680297851562,-107.8254508972168,-1.2706763492134423,
2024-05-24,58.90584182739258,165.62576293945312,-106.71992111206055,-1.1886169529550832,
2024-05-28,58.734825134277344,161.33596801757812,-102.60114288330078,-0.8828952444021737,
2024-05-29,58.620819091796875,159.26087951660156,-100.64006042480469,-0.7373313304147243,
2024-05-30,58.877342224121094,158.63742065429688,-99.76007843017578,-0.6720135143169258,
2024-05-31,59.789432525634766,160.88931274414062,-101.09988021850586,-0.7714620568459696,
2024-06-03,59.789432525634766,159.33534240722656,-99.5459098815918,-0.6561165732934446,
2024-06-04,60.74903106689453,161.81053161621094,-101.0615005493164,-0.7686132756330447,
2024-06-05,60.73002243041992,161.43832397460938,-100.70830154418945,-0.7423966168790931,
2024-06-06,60.94854736328125,161.16847229003906,-100.21992492675781,-0.7061462228044767,
2024-06-07,60.72052383422851,160.41348266601562,-99.69295883178711,-0.6670314742173916,
2024-06-10,60.41649627685547,155.59283447265625,-95.17633819580078,-0.3317793919184959,
2024-06-11,60.37848663330078,154.81442260742188,-94.4359359741211,-0.27682206728088266,
2024-06-12,59.74192810058594,153.6514434814453,-93.90951538085938,-0.2377478092726116,
